,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16
cell_1707,3,NA,5,4,15,2,0,2,NA,2,2,2,5,3,NA,2
cell_1708,NA,2,5,4,15,2,0,NA,5,2,NA,2,5,3,2,2
cell_1709,3,2,5,4,NA,2,0,2,5,2,2,2,NA,3,2,NA
cell_1710,3,2,5,NA,15,2,NA,2,5,2,2,2,5,3,NA,2
cell_1711,NA,2,5,4,15,2,0,NA,5,NA,2,2,5,NA,2,2
cell_1712,NA,2,5,4,NA,NA,0,2,5,2,NA,2,NA,3,2,2
cell_1713,3,2,NA,4,15,2,0,2,5,NA,2,2,NA,NA,NA,2
cell_1714,NA,2,5,NA,15,2,NA,2,5,2,2,2,5,NA,2,2
cell_1715,3,2,5,NA,NA,NA,2,2,5,2,NA,2,5,NA,2,2
cell_1716,3,2,5,4,15,2,2,2,NA,2,2,2,5,3,2,2
cell_1717,NA,2,NA,NA,NA,NA,NA,2,NA,2,2,2,5,3,2,2
cell_1718,3,2,NA,4,15,NA,0,2,5,2,NA,2,5,3,NA,2
cell_1719,3,2,5,4,15,2,NA,2,5,2,2,NA,NA,3,2,2
cell_1720,NA,NA,NA,4,15,2,2,2,5,2,2,2,5,3,NA,NA
cell_1721,3,2,5,4,15,NA,0,NA,5,2,2,NA,5,3,2,2
cell_1722,3,NA,5,4,NA,NA,0,2,5,2,2,2,5,3,NA,2
cell_1723,3,2,5,4,15,2,0,2,5,2,2,2,5,3,2,2
cell_1724,3,2,5,4,NA,2,0,2,5,2,2,NA,5,3,2,2
cell_1725,3,2,NA,4,15,2,27,NA,5,2,2,NA,5,NA,2,2
cell_1726,3,NA,5,4,NA,NA,27,NA,5,NA,2,2,NA,3,2,2
cell_1727,3,2,5,NA,NA,2,27,2,5,2,2,2,5,3,NA,NA
cell_1728,3,NA,5,4,15,2,27,2,5,2,2,NA,5,3,2,2
cell_1729,3,NA,5,4,15,NA,3,2,2,2,2,3,5,3,NA,NA
cell_1730,3,2,5,4,15,NA,3,2,NA,NA,2,NA,5,3,2,NA
cell_1731,3,2,5,4,0,2,3,NA,NA,2,2,3,5,3,2,NA
cell_1732,NA,2,5,4,0,2,3,2,0,NA,2,3,NA,3,2,2
cell_1733,3,NA,5,4,0,2,3,NA,2,2,2,3,5,3,2,2
cell_1734,3,2,5,4,NA,2,3,2,2,NA,2,3,5,3,2,2
cell_1735,3,2,5,4,4,2,NA,2,2,2,2,3,5,3,NA,2
cell_1736,3,2,5,NA,4,2,3,2,NA,2,2,NA,5,3,2,NA
cell_1737,3,2,5,4,NA,2,3,2,0,2,2,4,5,NA,2,NA
cell_1738,3,NA,5,4,NA,2,3,2,0,2,2,4,5,3,2,NA
cell_1739,3,2,5,4,0,2,3,2,0,2,2,2,5,3,2,2
cell_1740,3,2,5,4,NA,2,3,2,0,2,2,2,5,3,NA,2
cell_1741,3,2,5,4,0,2,3,2,0,2,2,0,5,NA,2,2
cell_1742,NA,2,NA,NA,8,NA,3,NA,0,2,2,0,NA,3,NA,NA
cell_1743,3,2,NA,4,NA,2,3,2,0,2,NA,0,5,3,2,2
cell_1744,NA,NA,5,4,0,NA,3,2,0,2,2,0,NA,3,2,2
cell_1745,3,NA,5,4,2,2,NA,NA,NA,2,NA,5,NA,3,NA,NA
cell_1746,3,2,5,4,2,2,3,2,2,2,2,5,NA,3,2,2
cell_1747,3,2,5,NA,2,NA,3,2,2,2,2,NA,5,NA,NA,2
cell_1748,3,2,5,4,2,NA,3,NA,2,2,2,NA,5,3,2,2
cell_1749,3,2,5,4,NA,NA,3,NA,2,2,2,NA,5,3,2,2
cell_1750,3,2,5,4,2,2,3,2,2,NA,2,5,5,3,2,2
cell_1751,3,2,5,4,2,NA,3,NA,2,2,2,5,5,3,2,NA
cell_1752,NA,2,5,4,NA,2,NA,NA,2,NA,2,5,5,3,2,2
cell_1753,NA,2,5,4,2,2,3,2,NA,2,2,2,NA,3,2,2
cell_1754,3,NA,5,4,2,2,3,NA,2,2,2,2,5,3,2,2
cell_1755,3,NA,5,4,2,2,NA,2,2,2,2,2,5,3,2,2
cell_1756,3,2,5,NA,2,2,3,2,NA,2,2,2,5,NA,2,2
cell_1757,NA,2,5,4,2,2,3,2,2,2,2,0,5,3,2,2
cell_1758,3,2,5,4,NA,2,3,2,2,2,2,0,5,3,NA,2
cell_1759,3,NA,5,4,2,2,3,2,NA,NA,2,5,5,3,2,2
cell_1760,3,2,5,NA,2,2,3,NA,2,2,2,NA,NA,3,2,2
cell_1761,3,NA,5,4,4,NA,2,2,3,2,2,2,5,3,NA,2
cell_1762,3,2,5,4,NA,2,2,2,3,2,2,2,5,NA,2,2
cell_1763,3,2,NA,4,NA,2,2,2,3,2,2,2,5,3,2,NA
cell_1764,3,2,5,4,NA,2,2,2,NA,2,NA,2,5,3,2,2
cell_1765,3,2,NA,4,4,2,NA,2,3,2,2,2,5,3,2,NA
cell_1766,3,2,NA,4,4,2,2,2,3,2,2,2,5,3,NA,2
cell_1767,NA,2,5,4,4,2,2,2,3,2,2,NA,5,3,2,2
cell_1768,3,NA,5,NA,NA,2,2,2,NA,2,NA,2,5,3,2,2
cell_1769,NA,NA,NA,4,NA,2,2,NA,NA,NA,2,NA,5,3,2,2
cell_1770,3,2,NA,4,NA,2,NA,2,3,NA,2,NA,5,3,2,NA
cell_1771,NA,2,5,NA,3,2,NA,2,3,NA,NA,NA,5,3,2,2
cell_1772,3,2,5,4,4,2,NA,2,NA,NA,2,2,5,NA,NA,NA
cell_1773,3,2,5,4,2,NA,NA,2,3,NA,2,NA,5,3,2,2
cell_1774,NA,2,5,NA,NA,2,NA,2,NA,2,NA,NA,5,NA,2,2
cell_1775,3,NA,5,4,0,2,2,2,3,2,2,2,5,3,2,2
cell_1776,3,2,5,4,0,2,2,2,3,NA,2,2,NA,3,2,2
cell_1777,3,2,5,4,2,NA,2,NA,2,2,NA,2,5,3,NA,2
cell_1778,3,2,5,NA,2,2,2,2,2,2,2,2,5,3,2,2
cell_1779,3,2,NA,4,2,2,2,NA,2,2,2,2,5,3,2,2
cell_1780,3,2,5,4,2,2,2,NA,2,2,2,2,5,3,2,2
cell_1781,NA,2,5,4,2,2,2,2,2,NA,2,2,5,3,2,NA
cell_1782,3,2,NA,4,2,2,2,2,2,2,2,2,5,NA,2,NA
cell_1783,3,2,5,4,2,2,NA,NA,2,NA,2,2,5,3,2,NA
cell_1784,NA,2,5,4,2,2,2,2,2,2,2,2,5,3,2,2
cell_1785,3,2,5,4,5,2,2,2,0,2,2,2,NA,3,2,2
cell_1786,NA,2,5,NA,5,2,2,2,0,2,NA,2,5,3,2,2
cell_1787,3,2,5,NA,5,2,2,2,0,2,2,NA,5,NA,2,NA
cell_1788,3,2,5,NA,5,2,2,2,0,2,2,2,5,NA,2,2
cell_1789,NA,2,5,4,5,2,2,NA,0,2,2,2,5,3,2,2
cell_1790,3,2,5,NA,NA,2,2,2,0,2,NA,2,5,3,2,2
cell_1791,3,2,NA,NA,NA,2,2,NA,2,NA,2,2,5,3,2,2
cell_1792,3,2,5,4,5,2,2,2,2,2,2,2,5,3,2,2
cell_1793,4,2,9,4,3,2,3,0,2,NA,2,2,0,10,2,2
cell_1794,4,2,9,4,3,2,3,0,NA,2,2,2,NA,10,2,NA
cell_1795,0,2,9,NA,3,NA,3,0,2,2,2,2,0,NA,2,2
cell_1796,0,2,NA,4,NA,2,3,NA,2,NA,NA,2,0,10,2,2
cell_1797,2,2,NA,4,3,NA,3,0,2,2,2,2,0,10,NA,2
cell_1798,2,2,9,4,3,2,3,0,2,NA,2,2,0,10,2,NA
cell_1799,2,0,9,4,3,2,NA,0,2,2,2,NA,8,10,2,NA
cell_1800,2,5,9,4,NA,2,3,0,2,2,NA,2,8,10,NA,NA
cell_1801,5,2,9,4,3,NA,NA,0,2,2,2,NA,2,NA,2,2
cell_1802,5,2,9,4,3,2,3,0,2,NA,2,2,2,10,NA,2
cell_1803,5,2,9,4,3,2,3,NA,NA,2,2,2,2,NA,2,2
cell_1804,5,2,9,4,3,2,3,0,2,2,2,2,2,10,NA,NA
cell_1805,5,0,9,4,3,2,3,NA,2,2,2,NA,2,10,2,NA
cell_1806,5,0,9,4,3,2,3,2,NA,2,2,2,2,NA,NA,2
cell_1807,NA,0,9,4,3,2,3,0,NA,2,NA,2,2,10,2,NA
cell_1808,5,2,9,4,3,2,3,0,NA,2,2,2,2,10,2,2
cell_1809,2,0,9,4,3,2,NA,0,0,2,2,NA,5,NA,2,2
cell_1810,NA,0,9,4,3,NA,3,0,0,2,2,NA,5,10,2,2
cell_1811,NA,0,9,4,NA,2,3,0,0,NA,2,2,5,10,2,2
cell_1812,2,0,9,4,3,2,3,NA,0,2,2,2,5,10,NA,NA
cell_1813,3,2,9,4,3,2,3,NA,0,NA,NA,2,5,10,2,2
cell_1814,3,2,9,4,3,NA,3,0,11,2,2,2,5,10,2,2
cell_1815,4,0,9,4,3,2,NA,0,2,2,2,2,5,10,2,2
cell_1816,4,0,9,4,3,NA,NA,0,2,2,2,2,5,10,2,NA
cell_1817,4,3,9,4,3,2,NA,0,2,2,NA,2,NA,10,2,2
cell_1818,4,3,9,4,3,NA,NA,0,2,2,NA,2,5,10,NA,2
cell_1819,NA,3,9,4,NA,2,2,0,2,2,2,2,5,10,NA,2
cell_1820,NA,3,9,4,3,2,2,NA,2,NA,2,2,5,10,2,2
cell_1821,4,3,9,4,3,2,0,NA,2,NA,2,2,5,10,NA,2
cell_1822,NA,3,NA,4,3,2,0,5,2,2,2,NA,5,10,2,2
cell_1823,4,3,9,4,3,NA,0,0,2,2,2,2,5,NA,NA,2
cell_1824,4,3,9,4,3,2,0,0,2,2,NA,2,5,10,2,2
cell_1825,NA,4,NA,4,3,NA,5,NA,2,2,2,NA,5,NA,NA,2
cell_1826,12,4,9,4,3,2,NA,19,2,2,2,2,0,14,2,2
cell_1827,12,4,9,NA,3,2,5,0,NA,2,2,2,0,14,2,2
cell_1828,12,4,NA,4,3,2,5,0,2,NA,2,2,0,14,2,2
cell_1829,NA,4,9,4,NA,2,5,5,2,NA,2,2,NA,NA,2,NA
cell_1830,0,4,NA,4,3,2,5,0,2,2,2,2,0,14,NA,2
cell_1831,NA,4,9,4,NA,2,5,0,2,2,2,2,NA,14,2,2
cell_1832,0,4,9,4,3,2,5,0,2,2,NA,NA,2,14,2,2
cell_1833,NA,NA,9,NA,3,2,5,8,NA,2,2,2,2,14,2,2
cell_1834,2,4,9,NA,NA,2,5,8,0,2,2,2,2,14,2,NA
cell_1835,2,4,9,4,NA,2,5,8,2,2,NA,2,2,14,2,2
cell_1836,2,4,9,4,3,2,NA,8,2,2,2,2,2,14,2,NA
cell_1837,2,NA,9,4,3,2,5,8,NA,2,2,2,0,NA,2,2
cell_1838,0,4,9,NA,3,NA,5,8,NA,NA,2,2,2,NA,2,2
cell_1839,0,4,NA,4,3,2,5,NA,3,2,NA,2,0,14,2,NA
cell_1840,0,4,9,4,3,2,5,8,3,2,2,NA,0,14,2,2
cell_1841,3,0,9,4,3,NA,2,2,NA,2,2,2,2,0,2,2
cell_1842,3,14,9,4,3,2,0,2,0,2,2,NA,2,0,NA,2
cell_1843,0,59,9,NA,3,2,2,2,NA,2,2,2,5,0,NA,2
cell_1844,0,0,9,4,3,NA,9,2,NA,NA,2,2,5,0,NA,2
cell_1845,5,NA,9,4,3,2,NA,2,0,2,2,2,NA,0,2,2
cell_1846,5,0,9,NA,3,2,0,2,0,2,2,2,3,NA,2,NA
cell_1847,3,3,9,4,3,2,0,NA,0,2,2,2,0,0,2,NA
cell_1848,0,3,9,4,3,2,2,2,0,2,2,2,NA,NA,2,NA
cell_1849,0,0,NA,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
cell_1850,2,3,9,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA
cell_1851,0,0,NA,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2
cell_1852,0,0,NA,4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2
cell_1853,NA,0,NA,4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2
cell_1854,NA,NA,9,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
cell_1855,10,NA,NA,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2
cell_1856,0,0,9,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
cell_1857,2,0,NA,NA,3,2,5,5,NA,2,2,2,0,NA,2,2
cell_1858,2,0,NA,4,3,2,NA,5,10,2,2,NA,0,2,2,2
cell_1859,2,0,NA,NA,NA,2,5,NA,10,2,2,2,0,2,2,NA
cell_1860,2,0,9,4,3,2,5,5,10,2,2,2,NA,2,2,2
cell_1861,5,0,NA,4,3,2,5,NA,NA,2,2,2,2,2,2,2
cell_1862,5,0,9,NA,3,2,NA,5,10,2,2,2,0,2,2,2
cell_1863,NA,3,9,4,3,2,NA,5,10,2,2,2,2,2,2,2
cell_1864,NA,0,9,4,3,2,5,NA,10,2,2,2,2,2,2,2
cell_1865,0,5,NA,4,3,2,NA,5,10,2,2,2,2,2,2,2
cell_1866,0,5,9,NA,3,NA,5,5,10,2,NA,2,NA,2,NA,2
cell_1867,0,5,9,4,NA,2,NA,5,10,2,2,2,0,2,2,2
cell_1868,0,5,9,4,NA,2,NA,5,10,2,2,NA,0,2,2,2
cell_1869,5,5,9,NA,3,2,5,5,10,2,2,2,0,2,NA,2
cell_1870,5,NA,9,NA,3,2,NA,5,10,2,NA,2,NA,2,2,2
cell_1871,5,5,9,4,3,2,5,5,10,2,2,2,NA,2,NA,2
cell_1872,0,5,9,4,3,2,5,5,10,2,2,2,19,2,2,2
cell_1873,NA,2,9,4,3,NA,5,5,10,2,2,2,2,NA,2,2
cell_1874,2,2,9,4,3,2,5,5,NA,2,2,0,2,2,NA,2
cell_1875,NA,2,9,4,3,2,5,5,10,2,2,0,2,2,2,NA
cell_1876,0,NA,9,4,3,2,5,5,NA,2,2,NA,NA,2,NA,2
cell_1877,2,NA,9,4,3,2,5,5,10,2,2,3,2,2,2,2
cell_1878,11,2,NA,4,3,NA,5,5,NA,2,2,0,2,2,2,2
cell_1879,0,2,NA,4,3,2,5,5,10,2,2,9,2,NA,2,2
cell_1880,0,2,9,4,3,2,5,5,NA,2,2,NA,2,2,2,2
cell_1881,NA,2,9,NA,NA,2,5,5,10,NA,NA,0,NA,2,2,2
cell_1882,0,2,9,4,3,NA,5,5,10,2,2,0,2,2,2,2
cell_1883,0,2,9,4,3,NA,5,5,10,2,2,0,2,2,2,2
cell_1884,NA,2,9,4,3,2,5,5,NA,2,2,0,2,2,2,2
cell_1885,0,0,9,4,3,2,5,5,10,2,2,NA,2,2,2,2
cell_1886,0,0,9,NA,3,2,5,5,10,2,2,0,2,2,NA,2
cell_1887,NA,0,9,4,3,NA,5,5,NA,2,2,2,2,2,2,2
cell_1888,2,4,9,4,3,2,5,5,10,NA,2,NA,2,2,2,2
cell_1889,4,2,NA,4,3,2,0,4,NA,2,2,2,2,NA,2,NA
cell_1890,4,2,9,NA,3,NA,8,4,NA,2,2,2,NA,2,2,2
cell_1891,4,2,NA,4,3,NA,NA,4,2,2,2,2,2,2,2,2
cell_1892,4,2,9,4,3,2,0,4,2,2,2,2,2,2,2,2
cell_1893,NA,2,9,4,NA,2,3,4,NA,2,2,5,2,2,2,2
cell_1894,4,NA,9,4,3,2,3,4,2,2,2,NA,2,2,2,2
cell_1895,4,NA,9,4,3,2,3,NA,2,NA,2,NA,2,NA,2,2
cell_1896,4,2,NA,NA,3,2,3,NA,2,NA,2,2,2,2,2,2
cell_1897,4,2,9,4,3,2,2,4,2,2,2,NA,2,2,2,2
cell_1898,4,2,9,4,3,2,NA,4,2,2,NA,5,2,2,2,2
cell_1899,4,2,NA,4,3,2,0,4,2,2,NA,2,2,2,2,2
cell_1900,4,2,NA,4,3,2,0,4,2,2,2,2,NA,2,2,2
cell_1901,NA,2,9,4,3,2,2,4,2,2,2,2,2,NA,2,NA
cell_1902,4,2,9,4,3,2,2,4,NA,NA,2,5,2,2,2,NA
cell_1903,4,NA,NA,4,NA,2,0,4,2,2,2,3,2,2,2,2
cell_1904,4,2,NA,NA,3,2,0,4,2,2,2,3,2,NA,2,2
cell_1905,0,0,NA,NA,3,2,2,4,2,2,2,NA,0,NA,2,2
cell_1906,NA,0,NA,4,NA,2,2,4,2,2,2,0,5,NA,2,2
cell_1907,8,NA,9,NA,3,2,NA,4,2,2,NA,NA,2,NA,2,2
cell_1908,0,0,9,4,3,NA,2,NA,NA,2,2,2,2,2,2,2
cell_1909,NA,0,9,4,3,2,2,4,NA,2,2,2,0,2,2,2
cell_1910,NA,NA,NA,4,3,2,2,NA,2,2,NA,NA,0,2,2,2
cell_1911,NA,15,9,4,NA,2,2,4,2,NA,2,NA,NA,2,2,NA
cell_1912,2,0,9,4,3,2,2,NA,2,2,2,0,2,2,2,NA
cell_1913,0,0,9,NA,3,NA,2,4,2,2,2,2,3,NA,2,2
cell_1914,NA,0,NA,4,NA,2,2,NA,2,2,NA,2,3,2,NA,2
cell_1915,2,0,9,4,3,2,2,4,2,2,2,NA,3,2,NA,2
cell_1916,2,0,9,NA,3,NA,NA,4,2,2,NA,NA,3,2,NA,2
cell_1917,0,0,9,4,3,2,2,NA,2,2,2,2,3,2,NA,2
cell_1918,0,0,NA,4,NA,2,2,4,NA,2,NA,2,3,2,2,2
cell_1919,0,3,9,4,3,2,2,4,2,2,2,NA,NA,2,2,NA
cell_1920,NA,3,9,4,3,2,2,4,2,2,2,NA,NA,2,2,NA
cell_1921,2,2,NA,4,2,2,NA,NA,NA,NA,NA,NA,NA,5,NA,2
cell_1922,2,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
cell_1923,2,2,NA,NA,2,NA,NA,4,3,2,2,NA,5,5,2,2
cell_1924,2,2,2,NA,2,2,0,4,3,2,2,NA,5,5,2,2
cell_1925,NA,2,2,4,2,2,NA,NA,3,2,2,NA,NA,5,2,2
cell_1926,2,2,2,4,2,NA,2,4,3,2,2,3,5,5,2,2
cell_1927,2,NA,2,4,NA,2,0,4,3,NA,2,0,5,5,2,NA
cell_1928,2,NA,2,4,2,2,0,4,3,2,NA,0,5,5,2,2
cell_1929,2,2,2,4,2,2,0,4,3,NA,2,0,0,NA,2,2
cell_1930,NA,2,2,4,2,2,0,4,3,2,2,NA,0,5,2,2
cell_1931,2,NA,2,4,NA,NA,0,4,3,2,2,NA,NA,5,2,2
cell_1932,2,2,2,4,2,2,5,NA,3,2,2,0,0,5,NA,NA
cell_1933,2,2,2,4,2,2,0,NA,3,2,2,NA,0,5,2,2
cell_1934,2,NA,2,NA,NA,NA,28,4,3,NA,NA,0,0,5,2,2
cell_1935,2,2,2,4,2,NA,NA,NA,3,2,2,2,0,5,2,2
cell_1936,2,2,2,NA,2,2,0,4,3,2,NA,NA,0,5,2,2
cell_1937,2,NA,2,4,NA,2,2,4,3,NA,2,NA,NA,5,2,NA
cell_1938,2,0,2,4,NA,2,2,4,3,2,2,0,NA,NA,2,NA
cell_1939,2,0,2,4,2,2,2,4,3,2,2,9,2,5,2,2
cell_1940,2,0,2,4,2,2,2,NA,NA,NA,NA,0,2,5,2,2
cell_1941,2,0,2,4,2,2,2,4,3,NA,2,0,2,5,NA,2
cell_1942,2,0,2,4,2,2,2,4,3,NA,2,NA,2,5,2,2
cell_1943,2,0,2,4,2,NA,2,4,3,2,2,0,2,5,2,NA
cell_1944,2,0,2,NA,2,2,NA,NA,NA,2,2,NA,2,5,2,NA
cell_1945,2,0,2,NA,2,2,62,NA,NA,2,NA,5,NA,5,2,2
cell_1946,2,0,2,4,2,NA,62,NA,NA,2,2,NA,0,5,NA,2
cell_1947,2,0,2,4,2,2,3,4,3,2,NA,5,NA,NA,2,2
cell_1948,2,0,2,4,2,2,NA,4,3,2,2,5,NA,5,2,2
cell_1949,NA,2,2,4,2,2,2,4,3,2,2,74,0,5,2,2
cell_1950,2,2,2,4,NA,2,2,4,3,2,2,74,0,NA,2,NA
cell_1951,2,2,2,4,NA,2,0,4,NA,NA,2,0,2,5,2,NA
cell_1952,2,2,2,NA,NA,NA,0,4,3,2,2,NA,2,5,2,2
cell_1953,2,0,2,4,2,2,0,NA,NA,NA,NA,NA,12,5,2,2
cell_1954,2,NA,2,4,2,2,NA,NA,NA,NA,NA,NA,12,5,2,2
cell_1955,2,2,2,NA,NA,2,2,NA,NA,NA,NA,NA,12,5,NA,NA
cell_1956,2,0,2,4,NA,2,2,NA,NA,NA,NA,NA,12,5,2,NA
cell_1957,NA,0,2,4,2,2,0,NA,NA,NA,NA,NA,12,5,NA,2
cell_1958,2,NA,2,NA,2,2,0,NA,NA,NA,NA,NA,12,5,2,2
cell_1959,2,2,2,NA,2,2,0,NA,NA,NA,NA,NA,12,5,2,2
cell_1960,2,0,2,4,2,2,0,NA,NA,NA,NA,NA,12,5,2,2
cell_1961,2,NA,2,4,NA,2,NA,NA,NA,NA,NA,NA,0,NA,2,2
cell_1962,2,3,2,4,NA,2,0,NA,NA,NA,NA,NA,NA,5,NA,2
cell_1963,2,3,2,NA,2,2,0,NA,NA,NA,NA,NA,0,5,2,2
cell_1964,2,NA,2,NA,2,2,0,NA,NA,NA,NA,NA,0,5,2,NA
cell_1965,2,2,2,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,2
cell_1966,2,2,2,4,NA,2,0,NA,NA,NA,NA,NA,0,5,NA,2
cell_1967,2,2,NA,4,2,NA,0,NA,NA,NA,NA,NA,0,5,2,2
cell_1968,2,2,NA,NA,2,2,0,NA,NA,NA,NA,NA,2,5,2,2
cell_1969,2,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,4,5,2,2
cell_1970,2,0,2,4,NA,2,0,NA,NA,NA,NA,NA,4,5,2,2
cell_1971,2,3,2,4,2,2,2,NA,NA,NA,NA,NA,NA,5,NA,NA
cell_1972,2,NA,NA,4,2,NA,2,NA,NA,NA,NA,NA,4,NA,2,2
cell_1973,2,2,2,4,NA,2,0,NA,NA,NA,NA,NA,4,5,2,2
cell_1974,NA,0,NA,4,2,NA,NA,NA,NA,NA,NA,NA,NA,5,2,2
cell_1975,2,0,2,4,NA,2,0,NA,NA,NA,NA,NA,NA,5,2,NA
cell_1976,2,0,2,4,2,2,0,NA,NA,NA,NA,NA,4,5,2,2
cell_1977,2,0,2,4,2,NA,0,NA,NA,NA,NA,NA,NA,5,2,2
cell_1978,2,0,NA,4,2,2,NA,NA,NA,NA,NA,NA,0,5,2,2
cell_1979,2,0,2,4,2,2,NA,NA,NA,NA,NA,NA,0,NA,NA,2
cell_1980,2,0,2,NA,NA,NA,0,NA,NA,NA,NA,NA,0,5,2,2
cell_1981,2,0,2,4,2,2,2,NA,NA,NA,NA,NA,0,5,2,NA
cell_1982,2,0,2,4,NA,2,2,NA,NA,NA,NA,NA,0,NA,2,2
cell_1983,2,2,2,NA,2,NA,2,NA,NA,NA,NA,NA,0,5,2,2
cell_1984,2,0,2,4,NA,2,2,NA,NA,NA,NA,NA,0,5,2,2
cell_1985,0,2,2,4,NA,NA,0,2,NA,NA,2,0,0,NA,2,2
cell_1986,9,2,2,4,2,2,0,NA,NA,2,2,0,0,0,2,2
cell_1987,0,2,2,4,2,NA,0,2,NA,2,2,2,0,2,2,NA
cell_1988,0,2,2,4,2,2,0,2,72,2,2,2,NA,2,2,2
cell_1989,2,0,NA,NA,2,NA,0,2,72,NA,2,0,0,NA,NA,2
cell_1990,2,0,2,4,2,2,0,2,72,2,2,0,0,2,NA,2
cell_1991,0,NA,2,4,2,2,0,2,NA,2,2,NA,5,0,NA,2
cell_1992,0,0,2,NA,2,2,2,NA,72,2,2,3,0,0,NA,NA
cell_1993,10,0,2,4,2,2,0,2,72,2,2,0,2,2,NA,2
cell_1994,10,0,2,4,2,NA,0,2,72,2,2,0,2,5,2,NA
cell_1995,10,0,2,4,NA,2,NA,NA,72,NA,2,0,2,12,2,2
cell_1996,10,NA,2,4,2,2,0,2,NA,2,2,NA,2,12,NA,2
cell_1997,10,5,2,4,2,2,7,NA,NA,2,2,0,2,NA,2,NA
cell_1998,10,5,2,4,2,2,7,2,NA,2,2,0,2,0,NA,2
cell_1999,10,5,2,4,2,2,2,2,72,NA,2,0,2,0,2,2
cell_2000,10,2,2,4,2,2,2,2,NA,NA,2,0,2,0,2,NA
cell_2001,0,23,2,NA,2,2,2,2,NA,2,2,0,NA,0,2,2
cell_2002,0,23,2,4,2,2,2,2,9,2,2,0,NA,0,2,2
cell_2003,0,23,NA,4,NA,2,2,0,9,2,2,NA,2,NA,2,2
cell_2004,NA,23,NA,4,NA,NA,0,NA,NA,2,2,NA,0,0,2,2
cell_2005,0,3,2,4,2,2,0,0,9,2,2,NA,0,2,NA,2
cell_2006,0,3,2,NA,NA,2,0,0,9,2,NA,0,5,2,2,2
cell_2007,0,0,NA,4,2,2,0,0,NA,2,2,2,NA,2,2,2
cell_2008,0,0,2,4,2,2,0,NA,9,2,2,0,2,2,2,2
cell_2009,0,2,2,4,2,NA,NA,0,9,2,NA,0,2,NA,NA,2
cell_2010,0,2,2,4,2,2,NA,0,9,2,2,0,NA,5,2,2
cell_2011,15,2,NA,4,2,2,0,2,9,NA,2,5,0,NA,2,2
cell_2012,NA,2,2,4,NA,2,21,NA,9,2,2,0,0,5,2,2
cell_2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2
cell_2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,2
cell_2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,2
cell_2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,2
cell_2017,2,0,2,4,2,2,2,NA,2,2,2,5,3,NA,2,2
cell_2018,NA,0,2,4,2,2,2,2,2,NA,2,5,3,NA,2,2
cell_2019,NA,0,2,NA,2,2,2,2,2,NA,2,5,NA,15,2,NA
cell_2020,2,0,2,4,NA,NA,2,2,2,2,2,NA,3,15,2,NA
cell_2021,NA,2,NA,4,NA,2,17,2,2,2,2,5,NA,15,2,2
cell_2022,2,2,2,4,2,2,17,NA,2,2,2,5,NA,15,2,2
cell_2023,2,2,2,4,2,2,NA,2,2,2,2,5,NA,15,2,2
cell_2024,NA,NA,2,NA,2,2,NA,NA,2,2,2,NA,3,NA,2,NA
cell_2025,2,NA,NA,4,2,2,2,2,2,2,2,5,3,0,2,2
cell_2026,2,NA,2,4,2,2,2,2,2,2,2,NA,NA,5,2,2
cell_2027,2,NA,2,4,2,NA,2,2,2,2,2,NA,3,5,2,2
cell_2028,NA,4,2,4,2,2,2,NA,2,NA,2,5,3,0,2,NA
cell_2029,2,2,2,4,NA,2,2,2,2,2,2,5,3,2,NA,2
cell_2030,NA,NA,NA,4,NA,2,2,2,2,2,2,5,3,2,2,2
cell_2031,2,0,2,4,2,2,2,NA,NA,2,2,NA,3,2,2,2
cell_2032,2,0,NA,4,2,2,NA,2,2,2,2,5,NA,2,2,2
cell_2033,2,2,2,4,NA,2,2,2,2,2,2,5,3,NA,NA,2
cell_2034,2,2,2,4,2,2,NA,2,2,NA,2,5,NA,5,2,NA
cell_2035,2,NA,2,4,NA,2,0,2,2,2,2,5,NA,5,2,2
cell_2036,2,2,2,NA,NA,2,0,2,2,2,2,5,3,5,2,2
cell_2037,2,NA,2,NA,2,2,NA,2,NA,2,2,5,3,5,2,2
cell_2038,NA,2,2,4,2,2,NA,2,2,2,NA,5,3,NA,2,2
cell_2039,2,NA,2,4,2,2,NA,2,2,NA,2,5,NA,5,2,NA
